guest_id,age
G031590,29.0
G031591,51.0
G031592,52.0
G031593,
G031594,78.0
G031595,50.0
G031596,27.0
G031597,52.0
G031598,37.0
G031599,51.0
G031600,54.0
G031601,44.0
G031602,24.0
G031603,41.0
G031604,59.0
G031605,18.0
G031606,25.0
G031607,43.0
G031608,37.0
G031609,52.0
G031610,51.0
G031611,30.0
G031612,49.0
G031613,34.0
G031614,34.0
G031615,20.0
G031616,60.0
G031617,33.0
G031618,53.0
G031619,42.0
G031620,51.0
G031621,52.0
G031622,60.0
G031623,48.0
G031624,38.0
G031625,48.0
G031626,35.0
G031627,35.0
G031628,55.0
G031629,32.0
G031630,18.0
G031631,42.0
G031632,
G031633,34.0
G031634,44.0
G031635,40.0
G031636,37.0
G031637,54.0
G031638,24.0
G031639,35.0
G031640,69.0
G031641,50.0
G031642,45.0
G031643,63.0
G031644,37.0
G031645,42.0
G031646,32.0
G031647,32.0
G031648,45.0
G031649,57.0
G031650,24.0
G031651,42.0
G031652,54.0
G031653,27.0
G031654,49.0
G031655,24.0
G031656,30.0
G031657,45.0
G031658,72.0
G031659,54.0
G031660,49.0
G031661,55.0
G031662,47.0
G031663,71.0
G031664,61.0
G031665,53.0
G031666,35.0
G031667,50.0
G031668,32.0
G031669,51.0
G031670,31.0
G031671,36.0
G031672,30.0
G031673,39.0
G031674,49.0
G031675,35.0
G031676,55.0
G031677,41.0
G031678,41.0
G031679,18.0
G031680,45.0
G031681,35.0
G031682,57.0
G031683,60.0
G031684,
G031685,18.0
G031686,49.0
G031687,77.0
G031688,21.0
G031689,44.0
G031690,57.0
G031691,43.0
G031692,43.0
G031693,52.0
G031694,46.0
G031695,46.0
G031696,61.0
G031697,46.0
G031698,44.0
G031699,52.0
G031700,31.0
G031701,22.0
G031702,23.0
G031703,56.0
G031704,38.0
G031705,61.0
G031706,38.0
G031707,43.0
G031708,40.0
G031709,56.0
G031710,31.0
G031711,43.0
G031712,43.0
G031713,30.0
G031714,42.0
G031715,58.0
G031716,42.0
G031717,56.0
G031718,70.0
G031719,30.0
G031720,72.0
G031721,60.0
G031722,68.0
G031723,53.0
G031724,18.0
G031725,47.0
G031726,65.0
G031727,28.0
G031728,44.0
G031729,45.0
G031730,39.0
G031731,53.0
G031732,60.0
G031733,32.0
G031734,56.0
G031735,46.0
G031736,56.0
G031737,57.0
G031738,56.0
G031739,46.0
G031740,28.0
G031741,53.0
G031742,31.0
G031743,35.0
G031744,
G031745,66.0
G031746,67.0
G031747,47.0
G031748,38.0
G031749,54.0
G031750,39.0
G031751,47.0
G031752,61.0
G031753,53.0
G031754,28.0
G031755,47.0
G031756,41.0
G031757,42.0
G031758,45.0
G031759,71.0
G031760,61.0
G031761,50.0
G031762,47.0
G031763,33.0
G031764,46.0
G031765,40.0
G031766,37.0
G031767,21.0
G031768,52.0
G031769,43.0
G031770,55.0
G031771,69.0
G031772,44.0
G031773,46.0
G031774,49.0
G031775,30.0
G031776,57.0
G031777,49.0
G031778,29.0
G031779,33.0
G031780,47.0
G031781,34.0
G031782,36.0
G031783,38.0
G031784,33.0
G031785,55.0
G031786,38.0
G031787,61.0
G031788,48.0
G031789,89.0
G031790,59.0
G031791,29.0
G031792,72.0
G031793,34.0
G031794,41.0
G031795,43.0
G031796,47.0
G031797,36.0
G031798,55.0
G031799,26.0
G031800,47.0
G031801,41.0
G031802,55.0
G031803,29.0
G031804,20.0
G031805,36.0
G031806,47.0
G031807,40.0
G031808,58.0
G031809,43.0
G031810,59.0
G031811,42.0
G031812,38.0
G031813,55.0
G031814,53.0
G031815,
G031816,30.0
G031817,47.0
G031818,44.0
G031819,31.0
G031820,36.0
G031821,44.0
G031822,33.0
G031823,43.0
G031824,32.0
G031825,45.0
G031826,49.0
G031827,31.0
G031828,54.0
G031829,18.0
G031830,23.0
G031831,45.0
G031832,42.0
G031833,82.0
G031834,33.0
G031835,45.0
G031836,
G031837,57.0
G031838,65.0
G031839,39.0
G031840,40.0
G031841,61.0
G031842,55.0
G031843,42.0
G031844,31.0
G031845,43.0
G031846,
G031847,35.0
G031848,41.0
G031849,64.0
G031850,49.0
G031851,35.0
G031852,36.0
G031853,57.0
G031854,43.0
G031855,36.0
G031856,62.0
G031857,48.0
G031858,25.0
G031859,46.0
G031860,50.0
G031861,40.0
G031862,20.0
G031863,51.0
G031864,45.0
G031865,
G031866,49.0
G031867,49.0
G031868,51.0
G031869,25.0
G031870,40.0
G031871,56.0
G031872,42.0
G031873,38.0
G031874,41.0
G031875,38.0
G031876,41.0
G031877,44.0
G031878,20.0
G031879,24.0
G031880,54.0
G031881,51.0
G031882,67.0
G031883,18.0
G031884,18.0
G031885,65.0
G031886,37.0
G031887,32.0
G031888,41.0
G031889,51.0
G031890,33.0
G031891,30.0
G031892,30.0
G031893,27.0
G031894,43.0
G031895,48.0
G031896,41.0
G031897,54.0
G031898,37.0
G031899,51.0
G031900,45.0
G031901,40.0
G031902,48.0
G031903,25.0
G031904,37.0
G031905,45.0
G031906,49.0
G031907,55.0
G031908,31.0
G031909,39.0
G031910,71.0
G031911,57.0
G031912,21.0
G031913,25.0
G031914,28.0
G031915,51.0
G031916,73.0
G031917,47.0
G031918,36.0
G031919,60.0
G031920,64.0
G031921,55.0
G031922,36.0
G031923,30.0
G031924,27.0
G031925,43.0
G031926,21.0
G031927,43.0
G031928,47.0
G031929,36.0
G031930,59.0
G031931,55.0
G031932,53.0
G031933,49.0
G031934,39.0
G031935,18.0
G031936,63.0
G031937,51.0
G031938,53.0
G031939,51.0
G031940,18.0
G031941,66.0
G031942,51.0
G031943,54.0
G031944,57.0
G031945,57.0
G031946,26.0
G031947,41.0
G031948,59.0
G031949,43.0
G031950,37.0
G031951,42.0
G031952,31.0
G031953,30.0
G031954,43.0
G031955,64.0
G031956,22.0
G031957,35.0
G031958,18.0
G031959,40.0
G031960,54.0
G031961,35.0
G031962,55.0
G031963,62.0
G031964,46.0
G031965,39.0
G031966,70.0
G031967,43.0
G031968,48.0
G031969,40.0
G031970,33.0
G031971,50.0
G031972,35.0
G031973,38.0
G031974,57.0
G031975,40.0
G031976,22.0
G031977,52.0
G031978,32.0
G031979,37.0
G031980,23.0
G031981,49.0
G031982,64.0
G031983,43.0
G031984,26.0
G031985,49.0
G031986,44.0
G031987,54.0
G031988,45.0
G031989,54.0
G031990,44.0
G031991,23.0
G031992,42.0
G031993,25.0
G031994,46.0
G031995,30.0
G031996,36.0
G031997,36.0
G031998,43.0
G031999,37.0
G032000,62.0
G032001,20.0
G032002,30.0
G032003,50.0
G032004,35.0
G032005,55.0
G032006,66.0
G032007,52.0
G032008,70.0
G032009,44.0
G032010,41.0
G032011,41.0
G032012,43.0
G032013,56.0
G032014,42.0
G032015,50.0
G032016,35.0
G032017,39.0
G032018,54.0
G032019,28.0
G032020,50.0
G032021,46.0
G032022,55.0
G032023,35.0
G032024,19.0
G032025,75.0
G032026,31.0
G032027,54.0
G032028,51.0
G032029,39.0
G032030,57.0
G032031,30.0
G032032,64.0
G032033,66.0
G032034,39.0
G032035,53.0
G032036,40.0
G032037,45.0
G032038,37.0
G032039,34.0
G032040,52.0
G032041,33.0
G032042,58.0
G032043,38.0
G032044,46.0
G032045,21.0
G032046,50.0
G032047,43.0
G032048,55.0
G032049,52.0
G032050,
G032051,33.0
G032052,56.0
G032053,45.0
G032054,26.0
G032055,57.0
G032056,28.0
G032057,34.0
G032058,59.0
G032059,48.0
G032060,64.0
G032061,60.0
G032062,47.0
G032063,48.0
G032064,50.0
G032065,40.0
G032066,28.0
G032067,54.0
G032068,41.0
G032069,55.0
G032070,39.0
G032071,65.0
G032072,74.0
G032073,38.0
G032074,50.0
G032075,30.0
G032076,87.0
G032077,45.0
G032078,68.0
G032079,54.0
G032080,68.0
G032081,
G032082,60.0
G032083,50.0
G032084,33.0
G032085,24.0
G032086,44.0
G032087,35.0
G032088,55.0
G032089,58.0
G032090,62.0
G032091,37.0
G032092,48.0
G032093,37.0
G032094,71.0
G032095,42.0
G032096,56.0
G032097,55.0
G032098,45.0
G032099,33.0
G032100,47.0
G032101,67.0
G032102,18.0
G032103,27.0
G032104,67.0
G032105,47.0
G032106,
G032107,52.0
G032108,56.0
G032109,27.0
G032110,55.0
G032111,53.0
G032112,41.0
G032113,33.0
G032114,48.0
G032115,47.0
G032116,35.0
G032117,59.0
G032118,58.0
G032119,48.0
G032120,29.0
G032121,57.0
G032122,35.0
G032123,48.0
G032124,80.0
G032125,41.0
G032126,51.0
G032127,60.0
G032128,45.0
G032129,35.0
G032130,40.0
G032131,70.0
G032132,36.0
G032133,27.0
G032134,47.0
G032135,52.0
G032136,49.0
G032137,75.0
G032138,57.0
G032139,45.0
G032140,56.0
G032141,42.0
G032142,40.0
G032143,28.0
G032144,55.0
G032145,50.0
G032146,60.0
G032147,40.0
G032148,29.0
G032149,64.0
G032150,30.0
G032151,49.0
G032152,29.0
G032153,51.0
G032154,64.0
G032155,55.0
G032156,55.0
G032157,30.0
G032158,46.0
G032159,67.0
G032160,49.0
G032161,51.0
G032162,50.0
G032163,33.0
G032164,58.0
G032165,39.0
G032166,32.0
G032167,47.0
G032168,18.0
G032169,30.0
G032170,44.0
G032171,48.0
G032172,64.0
G032173,30.0
G032174,31.0
G032175,43.0
G032176,25.0
G032177,52.0
G032178,50.0
G032179,57.0
G032180,46.0
G032181,18.0
G032182,63.0
G032183,18.0
G032184,52.0
G032185,41.0
G032186,51.0
G032187,73.0
G032188,44.0
G032189,65.0
G032190,52.0
G032191,43.0
G032192,67.0
G032193,90.0
G032194,55.0
G032195,64.0
G032196,62.0
G032197,46.0
G032198,40.0
G032199,24.0
G032200,83.0
G032201,40.0
G032202,49.0
G032203,46.0
G032204,52.0
G032205,34.0
G032206,49.0
G032207,46.0
G032208,38.0
G032209,37.0
G032210,82.0
G032211,43.0
G032212,27.0
G032213,63.0
G032214,72.0
G032215,59.0
G032216,22.0
G032217,51.0
G032218,50.0
G032219,48.0
G032220,58.0
G032221,58.0
G032222,47.0
G032223,27.0
G032224,56.0
G032225,60.0
G032226,44.0
G032227,41.0
G032228,44.0
G032229,45.0
G032230,45.0
G032231,47.0
G032232,47.0
G032233,29.0
G032234,29.0
G032235,43.0
G032236,54.0
G032237,34.0
G032238,51.0
G032239,31.0
G032240,40.0
G032241,33.0
G032242,41.0
G032243,19.0
G032244,27.0
G032245,51.0
G032246,47.0
G032247,34.0
G032248,38.0
G032249,59.0
G032250,31.0
G032251,41.0
G032252,46.0
G032253,48.0
G032254,80.0
G032255,47.0
G032256,63.0
G032257,57.0
G032258,46.0
G032259,
G032260,72.0
G032261,60.0
G032262,63.0
G032263,44.0
G032264,42.0
G032265,25.0
G032266,33.0
G032267,45.0
G032268,32.0
G032269,50.0
G032270,51.0
G032271,34.0
G032272,18.0
G032273,69.0
G032274,44.0
G032275,38.0
G032276,38.0
G032277,49.0
G032278,55.0
G032279,60.0
G032280,28.0
G032281,39.0
G032282,38.0
G032283,37.0
G032284,47.0
G032285,40.0
G032286,36.0
G032287,41.0
G032288,30.0
G032289,43.0
G032290,43.0
G032291,59.0
G032292,
G032293,59.0
G032294,23.0
G032295,51.0
G032296,54.0
G032297,29.0
G032298,33.0
G032299,60.0
G032300,55.0
G032301,60.0
G032302,47.0
G032303,19.0
G032304,35.0
G032305,46.0
G032306,61.0
G032307,39.0
G032308,49.0
G032309,43.0
G032310,38.0
G032311,52.0
G032312,66.0
G032313,23.0
G032314,35.0
G032315,60.0
G032316,52.0
G032317,33.0
G032318,78.0
G032319,28.0
G032320,45.0
G032321,50.0
G032322,31.0
G032323,30.0
G032324,35.0
G032325,34.0
G032326,57.0
G032327,62.0
G032328,47.0
G032329,38.0
G032330,49.0
G032331,52.0
G032332,48.0
G032333,65.0
G032334,50.0
G032335,59.0
G032336,31.0
G032337,55.0
G032338,42.0
G032339,45.0
G032340,45.0
G032341,24.0
G032342,50.0
G032343,44.0
G032344,36.0
G032345,54.0
G032346,44.0
G032347,62.0
G032348,43.0
G032349,35.0
G032350,58.0
G032351,50.0
G032352,34.0
G032353,45.0
G032354,27.0
G032355,39.0
G032356,33.0
G032357,50.0
G032358,53.0
G032359,49.0
G032360,37.0
G032361,
G032362,50.0
G032363,45.0
G032364,59.0
G032365,39.0
G032366,50.0
G032367,55.0
G032368,65.0
G032369,24.0
G032370,40.0
G032371,59.0
G032372,35.0
G032373,57.0
G032374,42.0
G032375,70.0
G032376,34.0
G032377,43.0
G032378,28.0
G032379,27.0
G032380,22.0
G032381,44.0
G032382,26.0
G032383,21.0
G032384,24.0
G032385,48.0
G032386,52.0
G032387,56.0
G032388,38.0
G032389,54.0
G032390,25.0
G032391,53.0
G032392,40.0
G032393,39.0
G032394,36.0
G032395,36.0
G032396,41.0
G032397,53.0
G032398,48.0
G032399,37.0
G032400,58.0
G032401,69.0
G032402,48.0
G032403,42.0
G032404,53.0
G032405,30.0
G032406,42.0
G032407,45.0
G032408,40.0
G032409,56.0
G032410,38.0
G032411,33.0
G032412,31.0
G032413,21.0
G032414,30.0
G032415,44.0
G032416,29.0
G032417,38.0
G032418,55.0
G032419,56.0
G032420,54.0
G032421,62.0
G032422,48.0
G032423,74.0
G032424,61.0
G032425,62.0
G032426,56.0
G032427,50.0
G032428,63.0
G032429,50.0
G032430,35.0
G032431,55.0
G032432,27.0
G032433,49.0
G032434,23.0
G032435,34.0
G032436,37.0
G032437,68.0
G032438,67.0
G032439,50.0
G032440,51.0
G032441,70.0
G032442,68.0
G032443,35.0
G032444,50.0
G032445,60.0
G032446,25.0
G032447,47.0
G032448,55.0
G032449,48.0
G032450,22.0
G032451,48.0
G032452,36.0
G032453,61.0
G032454,50.0
G032455,37.0
G032456,32.0
G032457,65.0
G032458,43.0
G032459,49.0
G032460,34.0
G032461,39.0
G032462,40.0
G032463,34.0
G032464,45.0
G032465,69.0
G032466,57.0
G032467,38.0
G032468,55.0
G032469,36.0
G032470,48.0
G032471,37.0
G032472,28.0
G032473,64.0
G032474,56.0
G032475,26.0
G032476,36.0
G032477,62.0
G032478,47.0
G032479,54.0
G032480,39.0
G032481,29.0
G032482,35.0
G032483,21.0
G032484,39.0
G032485,77.0
G032486,20.0
G032487,40.0
G032488,62.0
G032489,24.0
G032490,39.0
G032491,39.0
G032492,40.0
G032493,60.0
G032494,39.0
G032495,19.0
G032496,38.0
G032497,49.0
G032498,63.0
G032499,41.0
G032500,52.0
G032501,35.0
G032502,49.0
G032503,43.0
G032504,41.0
G032505,32.0
G032506,
G032507,46.0
G032508,27.0
G032509,49.0
G032510,56.0
G032511,25.0
G032512,68.0
G032513,51.0
G032514,63.0
G032515,26.0
G032516,27.0
G032517,39.0
G032518,62.0
G032519,53.0
G032520,40.0
G032521,51.0
G032522,47.0
G032523,50.0
G032524,36.0
G032525,64.0
G032526,38.0
G032527,63.0
G032528,46.0
G032529,61.0
G032530,48.0
G032531,59.0
G032532,34.0
G032533,55.0
G032534,37.0
G032535,48.0
G032536,46.0
G032537,37.0
G032538,58.0
G032539,58.0
G032540,65.0
G032541,50.0
G032542,33.0
G032543,44.0
G032544,52.0
G032545,52.0
G032546,42.0
G032547,47.0
G032548,44.0
G032549,49.0
G032550,41.0
G032551,50.0
G032552,
G032553,65.0
G032554,52.0
G032555,38.0
G032556,32.0
G032557,52.0
G032558,51.0
G032559,50.0
G032560,41.0
G032561,58.0
G032562,51.0
G032563,35.0
G032564,33.0
G032565,60.0
G032566,42.0
G032567,32.0
G032568,40.0
G032569,38.0
G032570,36.0
G032571,74.0
G032572,18.0
G032573,48.0
G032574,49.0
G032575,59.0
G032576,50.0
G032577,62.0
G032578,74.0
G032579,77.0
G032580,52.0
G032581,59.0
G032582,55.0
G032583,54.0
G032584,65.0
G032585,68.0
G032586,56.0
G032587,79.0
G032588,28.0
G032589,76.0
G032590,56.0
G032591,44.0
G032592,31.0
G032593,76.0
G032594,50.0
G032595,62.0
G032596,43.0
G032597,41.0
G032598,48.0
G032599,39.0
G032600,
G032601,18.0
G032602,18.0
G032603,72.0
G032604,63.0
G032605,59.0
G032606,47.0
G032607,69.0
G032608,35.0
G032609,62.0
G032610,32.0
G032611,
G032612,55.0
G032613,29.0
G032614,60.0
G032615,32.0
G032616,38.0
G032617,
G032618,43.0
G032619,71.0
G032620,37.0
G032621,36.0
G032622,62.0
G032623,43.0
G032624,44.0
G032625,50.0
G032626,45.0
G032627,49.0
G032628,42.0
G032629,36.0
G032630,55.0
G032631,57.0
G032632,61.0
G032633,72.0
G032634,51.0
G032635,59.0
G032636,34.0
G032637,39.0
G032638,26.0
G032639,50.0
G032640,50.0
G032641,46.0
G032642,50.0
G032643,40.0
G032644,37.0
G032645,52.0
G032646,37.0
G032647,56.0
G032648,46.0
G032649,56.0
G032650,46.0
G032651,46.0
G032652,32.0
G032653,57.0
G032654,43.0
G032655,71.0
G032656,57.0
G032657,52.0
G032658,30.0
G032659,51.0
G032660,61.0
G032661,33.0
G032662,40.0
G032663,34.0
G032664,54.0
G032665,54.0
G032666,50.0
G032667,58.0
G032668,48.0
G032669,45.0
G032670,23.0
G032671,40.0
G032672,39.0
G032673,34.0
G032674,34.0
G032675,30.0
G032676,55.0
G032677,20.0
G032678,59.0
G032679,72.0
G032680,65.0
G032681,56.0
G032682,35.0
G032683,35.0
G032684,58.0
G032685,43.0
G032686,49.0
G032687,44.0
G032688,61.0
G032689,44.0
G032690,52.0
G032691,74.0
G032692,32.0
G032693,45.0
G032694,28.0
G032695,54.0
G032696,76.0
G032697,25.0
G032698,78.0
G032699,38.0
G032700,45.0
G032701,34.0
G032702,36.0
G032703,59.0
G032704,39.0
G032705,54.0
G032706,54.0
G032707,46.0
G032708,28.0
G032709,58.0
G032710,50.0
G032711,58.0
G032712,60.0
G032713,52.0
G032714,19.0
G032715,45.0
G032716,47.0
G032717,46.0
G032718,56.0
G032719,60.0
G032720,38.0
G032721,36.0
G032722,52.0
G032723,25.0
G032724,65.0
G032725,44.0
G032726,35.0
G032727,35.0
G032728,45.0
G032729,50.0
G032730,69.0
G032731,45.0
G032732,58.0
G032733,58.0
G032734,59.0
G032735,59.0
G032736,47.0
G032737,40.0
G032738,42.0
G032739,
G032740,50.0
G032741,37.0
G032742,55.0
G032743,42.0
G032744,52.0
G032745,36.0
G032746,40.0
G032747,38.0
G032748,85.0
G032749,38.0
G032750,60.0
G032751,44.0
G032752,40.0
G032753,37.0
G032754,42.0
G032755,35.0
G032756,24.0
G032757,54.0
G032758,52.0
G032759,54.0
G032760,38.0
G032761,41.0
G032762,48.0
G032763,27.0
G032764,45.0
G032765,70.0
G032766,42.0
G032767,50.0
G032768,38.0
G032769,35.0
G032770,38.0
G032771,23.0
G032772,43.0
G032773,35.0
G032774,18.0
G032775,46.0
G032776,57.0
G032777,40.0
G032778,41.0
G032779,50.0
G032780,45.0
G032781,21.0
G032782,48.0
G032783,36.0
G032784,53.0
G032785,56.0
G032786,32.0
G032787,48.0
G032788,58.0
G032789,33.0
G032790,37.0
G032791,47.0
G032792,38.0
G032793,60.0
G032794,45.0
G032795,26.0
G032796,53.0
G032797,50.0
G032798,67.0
G032799,23.0
G032800,59.0
G032801,39.0
G032802,18.0
G032803,
G032804,29.0
G032805,53.0
G032806,43.0
G032807,36.0
G032808,38.0
G032809,32.0
G032810,51.0
G032811,35.0
G032812,47.0
G032813,56.0
G032814,62.0
G032815,51.0
G032816,51.0
G032817,53.0
G032818,51.0
G032819,36.0
G032820,50.0
G032821,58.0
G032822,76.0
G032823,60.0
G032824,42.0
G032825,41.0
G032826,39.0
G032827,64.0
G032828,64.0
G032829,59.0
G032830,46.0
G032831,43.0
G032832,54.0
G032833,23.0
G032834,30.0
G032835,31.0
G032836,64.0
G032837,
G032838,39.0
G032839,40.0
G032840,37.0
G032841,29.0
G032842,69.0
G032843,55.0
G032844,52.0
G032845,42.0
G032846,42.0
G032847,44.0
G032848,54.0
G032849,46.0
G032850,46.0
G032851,38.0
G032852,62.0
G032853,44.0
G032854,66.0
G032855,64.0
G032856,57.0
G032857,50.0
G032858,18.0
G032859,42.0
G032860,41.0
G032861,18.0
G032862,32.0
G032863,50.0
G032864,54.0
G032865,40.0
G032866,25.0
G032867,54.0
G032868,27.0
G032869,52.0
G032870,37.0
G032871,34.0
G032872,67.0
G032873,20.0
G032874,78.0
G032875,54.0
G032876,35.0
G032877,30.0
G032878,47.0
G032879,34.0
G032880,51.0
G032881,38.0
G032882,61.0
G032883,60.0
G032884,38.0
G032885,55.0
G032886,40.0
G032887,44.0
G032888,58.0
G032889,61.0
G032890,58.0
G032891,29.0
G032892,80.0
G032893,45.0
G032894,48.0
G032895,60.0
G032896,40.0
G032897,65.0
G032898,76.0
G032899,53.0
G032900,57.0
G032901,49.0
G032902,41.0
G032903,43.0
G032904,42.0
G032905,18.0
G032906,61.0
G032907,33.0
G032908,52.0
G032909,39.0
G032910,44.0
G032911,41.0
G032912,60.0
G032913,37.0
G032914,56.0
G032915,50.0
G032916,46.0
G032917,45.0
G032918,39.0
G032919,74.0
G032920,52.0
G032921,48.0
G032922,35.0
G032923,33.0
G032924,52.0
G032925,42.0
G032926,18.0
G032927,52.0
G032928,72.0
G032929,62.0
G032930,54.0
G032931,46.0
G032932,22.0
G032933,70.0
G032934,55.0
G032935,50.0
G032936,39.0
G032937,30.0
G032938,59.0
G032939,67.0
G032940,33.0
G032941,48.0
G032942,69.0
G032943,66.0
G032944,50.0
G032945,31.0
G032946,55.0
G032947,39.0
G032948,41.0
G032949,44.0
G032950,45.0
G032951,49.0
G032952,43.0
G032953,41.0
G032954,38.0
G032955,41.0
G032956,69.0
G032957,68.0
G032958,46.0
G032959,42.0
G032960,50.0
G032961,26.0
G032962,44.0
G032963,63.0
G032964,41.0
G032965,63.0
G032966,45.0
G032967,48.0
G032968,40.0
G032969,35.0
G032970,40.0
G032971,69.0
G032972,46.0
G032973,39.0
G032974,28.0
G032975,28.0
G032976,39.0
G032977,49.0
G032978,43.0
G032979,43.0
G032980,52.0
G032981,26.0
G032982,57.0
G032983,43.0
G032984,18.0
G032985,51.0
G032986,33.0
G032987,34.0
G032988,51.0
G032989,32.0
G032990,48.0
G032991,35.0
G032992,54.0
G032993,36.0
G032994,42.0
G032995,22.0
G032996,58.0
G032997,48.0
G032998,61.0
G032999,41.0
G033000,20.0
G033001,44.0
G033002,41.0
G033003,56.0
G033004,63.0
G033005,50.0
G033006,35.0
G033007,58.0
G033008,47.0
G033009,59.0
G033010,61.0
G033011,55.0
G033012,31.0
G033013,29.0
G033014,52.0
G033015,29.0
G033016,48.0
G033017,47.0
G033018,28.0
G033019,48.0
G033020,35.0
G033021,27.0
G033022,47.0
G033023,38.0
G033024,52.0
G033025,51.0
G033026,31.0
G033027,35.0
G033028,38.0
G033029,46.0
G033030,30.0
G033031,40.0
G033032,19.0
G033033,44.0
G033034,51.0
G033035,73.0
G033036,28.0
G033037,42.0
G033038,47.0
G033039,34.0
G033040,64.0
G033041,52.0
G033042,51.0
G033043,75.0
G033044,65.0
G033045,65.0
G033046,21.0
G033047,21.0
G033048,54.0
G033049,32.0
G033050,63.0
G033051,40.0
G033052,56.0
G033053,45.0
G033054,63.0
G033055,45.0
G033056,40.0
G033057,38.0
G033058,47.0
G033059,73.0
G033060,42.0
G033061,54.0
G033062,44.0
G033063,52.0
G033064,71.0
G033065,34.0
G033066,59.0
G033067,50.0
G033068,41.0
G033069,55.0
G033070,46.0
G033071,42.0
G033072,18.0
G033073,41.0
G033074,47.0
G033075,38.0
G033076,46.0
G033077,47.0
G033078,27.0
G033079,40.0
G033080,39.0
G033081,21.0
G033082,65.0
G033083,46.0
G033084,35.0
G033085,51.0
G033086,52.0
G033087,53.0
G033088,30.0
G033089,57.0
G033090,36.0
G033091,38.0
G033092,69.0
G033093,46.0
G033094,69.0
G033095,28.0
G033096,44.0
G033097,56.0
G033098,51.0
G033099,40.0
G033100,48.0
G033101,
G033102,32.0
G033103,24.0
G033104,52.0
G033105,54.0
G033106,30.0
G033107,48.0
G033108,52.0
G033109,59.0
G033110,41.0
G033111,70.0
G033112,31.0
G033113,65.0
G033114,39.0
G033115,32.0
G033116,57.0
G033117,40.0
G033118,34.0
G033119,41.0
G033120,37.0
G033121,56.0
G033122,47.0
G033123,51.0
G033124,65.0
G033125,
G033126,58.0
G033127,42.0
G033128,64.0
G033129,39.0
G033130,40.0
G033131,53.0
G033132,53.0
G033133,41.0
G033134,36.0
G033135,49.0
G033136,39.0
G033137,25.0
G033138,52.0
G033139,51.0
G033140,56.0
G033141,54.0
G033142,48.0
G033143,60.0
G033144,31.0
G033145,57.0
G033146,52.0
G033147,39.0
G033148,39.0
G033149,42.0
G033150,32.0
G033151,61.0
G033152,41.0
G033153,50.0
G033154,42.0
G033155,35.0
G033156,45.0
G033157,67.0
G033158,55.0
G033159,50.0
G033160,62.0
G033161,59.0
G033162,46.0
G033163,30.0
G033164,38.0
G033165,45.0
G033166,24.0
G033167,47.0
G033168,49.0
G033169,24.0
G033170,25.0
G033171,52.0
G033172,62.0
G033173,56.0
G033174,59.0
G033175,40.0
G033176,55.0
G033177,58.0
G033178,52.0
G033179,
G033180,52.0
G033181,53.0
G033182,44.0
G033183,45.0
G033184,41.0
G033185,59.0
G033186,38.0
G033187,67.0
G033188,43.0
G033189,47.0
G033190,52.0
G033191,47.0
G033192,47.0
G033193,50.0
G033194,55.0
G033195,73.0
G033196,52.0
G033197,32.0
G033198,37.0
G033199,27.0
G033200,70.0
G033201,55.0
G033202,45.0
G033203,32.0
G033204,53.0
G033205,53.0
G033206,41.0
G033207,61.0
G033208,66.0
G033209,35.0
G033210,43.0
G033211,25.0
G033212,57.0
G033213,44.0
G033214,32.0
G033215,18.0
G033216,47.0
G033217,64.0
G033218,32.0
G033219,44.0
G033220,41.0
G033221,49.0
G033222,63.0
G033223,18.0
G033224,46.0
G033225,27.0
G033226,57.0
G033227,22.0
G033228,67.0
G033229,68.0
G033230,57.0
G033231,55.0
G033232,55.0
G033233,58.0
G033234,25.0
G033235,47.0
G033236,54.0
G033237,35.0
G033238,71.0
G033239,46.0
G033240,35.0
G033241,34.0
G033242,30.0
G033243,43.0
G033244,62.0
G033245,
G033246,52.0
G033247,60.0
G033248,18.0
G033249,53.0
G033250,55.0
G033251,62.0
G033252,59.0
G033253,25.0
G033254,65.0
G033255,18.0
G033256,67.0
G033257,70.0
G033258,42.0
G033259,33.0
G033260,61.0
G033261,65.0
G033262,31.0
G033263,33.0
G033264,35.0
G033265,63.0
G033266,27.0
G033267,51.0
G033268,45.0
G033269,45.0
G033270,60.0
G033271,37.0
G033272,53.0
G033273,36.0
G033274,39.0
G033275,47.0
G033276,62.0
G033277,56.0
G033278,26.0
G033279,47.0
G033280,36.0
G033281,47.0
G033282,54.0
G033283,34.0
G033284,35.0
G033285,36.0
G033286,55.0
G033287,51.0
G033288,56.0
G033289,42.0
G033290,41.0
G033291,46.0
G033292,40.0
G033293,18.0
G033294,35.0
G033295,45.0
G033296,59.0
G033297,27.0
G033298,45.0
G033299,42.0
G033300,58.0
G033301,46.0
G033302,49.0
G033303,52.0
G033304,45.0
G033305,58.0
G033306,57.0
G033307,75.0
G033308,67.0
G033309,58.0
